aX,aY,aZ,gX,gY,gZ
-0.316,0.147,0.916,-0.610,0.671,0.244

-0.328,0.155,0.912,0.183,1.404,0.793
-0.325,0.148,0.912,2.441,2.502,2.136
-0.321,0.138,0.908,2.258,1.221,2.563
-0.315,0.130,0.912,1.831,2.686,1.831
-0.313,0.127,0.910,1.038,2.625,0.366
-0.312,0.133,0.914,0.244,0.732,-0.610
-0.317,0.143,0.912,-1.038,0.244,-0.244
-0.322,0.150,0.913,-0.183,1.587,0.122
-0.327,0.155,0.915,1.038,1.160,1.160
-0.324,0.146,0.908,2.869,2.563,2.258
-0.318,0.134,0.908,3.052,2.930,2.502
-0.311,0.121,0.914,0.610,1.770,1.099
-0.310,0.128,0.911,-0.183,0.793,0.061
-0.317,0.144,0.914,-1.038,0.061,-0.427
-0.325,0.155,0.913,-0.427,0.610,0.244
-0.327,0.158,0.911,0.977,1.099,2.136
-0.326,0.147,0.911,2.258,3.174,2.380
-0.320,0.136,0.911,2.319,2.747,1.831
-0.315,0.130,0.910,1.709,1.892,1.404
-0.311,0.129,0.910,-0.427,0.732,0.549
-0.313,0.140,0.913,-0.732,1.770,-0.732
-0.319,0.151,0.913,-1.099,0.183,-0.488
-0.329,0.162,0.911,1.038,1.465,1.038
-0.327,0.154,0.911,2.625,2.625,2.319
-0.323,0.140,0.910,3.174,2.991,2.625
-0.317,0.131,0.907,2.869,2.441,2.075
-0.314,0.128,0.911,0.977,1.892,0.610
-0.316,0.139,0.911,-0.671,0.549,-0.488
-0.319,0.150,0.911,-0.916,1.526,-0.549
-0.325,0.157,0.912,-0.061,0.549,0.671
-0.328,0.158,0.913,1.343,1.831,2.502
-0.323,0.144,0.911,2.197,2.136,2.808
-0.318,0.134,0.909,2.869,1.892,2.502
-0.316,0.128,0.911,1.648,2.258,1.404
-0.314,0.132,0.909,0.244,1.526,0.488
-0.316,0.138,0.911,-0.610,0.916,-0.122
-0.323,0.152,0.914,-0.427,0.488,0.061
-0.326,0.157,0.912,0.488,1.770,0.793
-0.326,0.154,0.911,2.136,2.014,2.136
-0.322,0.141,0.907,2.625,3.296,2.136
-0.316,0.130,0.908,1.526,2.014,1.892
-0.314,0.128,0.911,0.610,1.038,1.099
-0.316,0.138,0.911,0.061,1.038,0.061
-0.321,0.151,0.911,0.244,1.160,0.305
-0.324,0.153,0.915,0.854,1.770,0.977
-0.326,0.152,0.910,1.221,1.404,1.465
-0.321,0.142,0.910,2.258,2.136,1.648
-0.318,0.136,0.908,1.587,2.502,2.014
-0.318,0.135,0.913,0.610,1.892,1.526
-0.317,0.141,0.911,0.793,1.038,0.671
-0.320,0.144,0.906,-0.122,1.221,0.122
-0.323,0.148,0.912,-0.183,1.709,0.671
-0.326,0.150,0.911,0.671,0.916,0.977
-0.323,0.150,0.910,1.282,1.953,1.221
-0.322,0.140,0.911,1.831,2.930,1.648
-0.317,0.135,0.908,2.075,2.563,1.404
-0.317,0.138,0.912,0.000,1.343,0.244
-0.323,0.147,0.913,0.366,1.038,0.244
-0.326,0.154,0.908,1.099,1.587,0.671
-0.324,0.151,0.911,1.587,2.563,1.587
-0.318,0.138,0.911,1.831,3.052,1.831
-0.318,0.137,0.908,0.916,0.977,1.221
-0.322,0.140,0.909,1.038,2.808,0.427
-0.321,0.147,0.912,0.671,0.793,0.854
-0.322,0.147,0.909,0.244,1.038,1.282
-0.321,0.146,0.911,1.526,2.686,1.099
-0.322,0.145,0.912,1.770,2.014,1.404
-0.323,0.141,0.907,1.587,2.319,1.160
-0.319,0.141,0.911,0.916,1.831,1.404
-0.320,0.143,0.911,0.671,2.014,0.305
-0.324,0.149,0.908,0.549,1.526,0.488
-0.321,0.146,0.910,0.793,1.099,1.404
-0.321,0.146,0.910,0.305,1.282,1.282
-0.323,0.146,0.912,1.831,2.563,1.343
-0.320,0.141,0.908,1.404,1.160,1.282
-0.320,0.141,0.909,0.977,1.282,0.732
-0.323,0.146,0.910,0.610,1.221,0.916
-0.322,0.148,0.909,0.549,1.892,1.038
-0.321,0.144,0.912,1.526,2.441,1.404
-0.320,0.139,0.910,1.343,0.793,1.221
-0.317,0.136,0.910,0.549,0.916,0.854
-0.319,0.139,0.912,-0.061,0.488,0.305
-0.323,0.151,0.913,-0.244,1.282,-0.549
-0.325,0.155,0.907,0.854,1.892,0.488
-0.325,0.153,0.910,0.977,2.625,1.282
-0.324,0.145,0.912,2.014,2.930,1.282
-0.319,0.142,0.907,1.343,1.343,1.404
-0.321,0.146,0.909,1.160,2.869,1.282
-0.323,0.149,0.912,1.404,1.709,1.892
-0.321,0.147,0.908,0.916,1.709,1.587
-0.321,0.142,0.911,1.038,2.075,1.709
-0.320,0.138,0.909,1.282,1.221,1.526
-0.318,0.140,0.908,0.854,2.319,0.793
-0.322,0.147,0.911,-0.061,2.197,0.366
-0.324,0.151,0.912,-0.244,1.038,0.488
-0.323,0.151,0.911,1.282,2.563,0.366
-0.322,0.146,0.910,1.282,1.038,1.099
-0.320,0.140,0.910,1.709,1.709,1.160
-0.320,0.144,0.911,0.244,1.648,0.183
-0.324,0.149,0.908,0.671,0.916,1.038

-0.323,0.152,0.911,0.549,1.038,1.526
-0.322,0.151,0.909,1.587,2.625,1.160
-0.323,0.146,0.911,2.258,2.319,1.648
-0.321,0.142,0.906,1.099,0.793,1.953
-0.323,0.141,0.909,0.793,1.221,1.648
-0.322,0.146,0.912,1.587,2.197,0.732
-0.324,0.149,0.905,0.610,1.404,0.610
-0.321,0.149,0.912,0.854,2.502,0.977
-0.319,0.146,0.913,1.221,1.038,1.526
-0.324,0.144,0.909,0.916,1.770,0.671
-0.322,0.147,0.910,1.038,1.953,0.854
-0.321,0.149,0.908,0.916,1.587,1.465
-0.323,0.149,0.910,0.671,1.587,0.793
-0.325,0.149,0.912,2.197,2.136,0.916
-0.325,0.143,0.903,0.916,1.953,1.404
-0.320,0.145,0.910,1.038,1.831,1.831
-0.321,0.145,0.911,0.610,0.854,0.854
-0.321,0.150,0.905,1.221,2.441,0.488
-0.324,0.149,0.912,1.221,1.770,1.160
-0.322,0.145,0.908,1.404,2.380,1.221
-0.321,0.142,0.908,1.038,2.502,0.977
-0.319,0.142,0.912,0.916,1.709,1.343
-0.319,0.147,0.909,0.366,0.610,0.916
-0.325,0.152,0.912,1.587,2.075,0.610
-0.324,0.148,0.909,1.221,1.099,1.160
-0.319,0.142,0.908,1.221,1.465,1.831
-0.321,0.142,0.913,1.465,2.136,1.038
-0.323,0.149,0.907,0.610,1.709,0.244
-0.322,0.152,0.909,0.488,1.221,1.160
-0.322,0.147,0.912,1.038,1.221,1.709
-0.321,0.142,0.907,1.770,2.808,1.282
-0.320,0.142,0.909,0.610,2.319,0.854
-0.322,0.147,0.911,0.122,1.831,0.793
-0.325,0.150,0.911,0.610,1.404,0.671
-0.322,0.149,0.910,1.099,1.160,1.221
-0.320,0.145,0.909,0.732,0.916,1.770
-0.322,0.141,0.910,0.732,2.380,0.854
-0.322,0.145,0.908,1.343,2.136,0.488
-0.323,0.150,0.910,0.916,1.526,0.793
-0.322,0.150,0.912,0.549,2.502,1.038
-0.320,0.146,0.912,1.404,1.404,2.014
-0.320,0.143,0.909,0.793,1.770,1.282
-0.322,0.147,0.909,0.366,1.038,0.977
-0.322,0.147,0.911,0.671,2.747,1.099
-0.321,0.148,0.911,1.343,1.831,1.465
-0.323,0.149,0.913,0.854,0.854,1.282
-0.322,0.147,0.908,1.343,1.282,1.221
-0.325,0.146,0.911,1.282,2.930,0.977
-0.321,0.143,0.909,1.282,2.502,0.854
-0.319,0.148,0.908,0.549,1.343,0.854
-0.321,0.149,0.911,0.977,2.502,0.916
-0.323,0.147,0.909,1.221,2.014,0.977
-0.324,0.149,0.910,1.160,1.465,0.916
-0.321,0.147,0.908,0.610,1.221,1.648
-0.319,0.145,0.911,0.610,1.465,1.099
-0.324,0.148,0.911,0.488,1.404,0.549
-0.323,0.148,0.908,1.038,1.160,1.282
-0.322,0.147,0.908,1.160,2.808,1.160
-0.320,0.142,0.911,1.587,1.709,1.587
-0.320,0.146,0.911,0.916,1.648,0.671
-0.322,0.150,0.907,0.366,1.465,0.854
-0.321,0.149,0.913,1.587,2.197,1.343
-0.320,0.145,0.911,0.916,1.587,1.343
-0.320,0.144,0.907,0.671,1.953,1.221
-0.320,0.144,0.912,0.916,2.625,0.732
-0.323,0.148,0.908,1.282,1.160,0.977
-0.325,0.150,0.909,0.916,2.319,0.916
-0.320,0.147,0.909,1.160,2.380,1.770
-0.320,0.143,0.914,1.099,1.465,1.465
-0.322,0.145,0.909,1.526,2.380,0.671
-0.321,0.147,0.908,0.610,1.221,1.160
-0.323,0.152,0.912,0.122,1.770,0.793
-0.323,0.152,0.911,1.465,1.892,1.343
-0.321,0.147,0.911,1.953,2.380,1.770
-0.318,0.140,0.908,0.732,1.160,1.648
-0.321,0.142,0.910,0.183,1.587,0.610
-0.323,0.151,0.909,-0.061,0.854,0.488
-0.325,0.157,0.909,1.404,2.197,1.404
-0.323,0.148,0.911,2.258,2.380,1.770
-0.321,0.137,0.907,1.770,2.319,1.526
-0.319,0.140,0.911,0.854,2.380,1.221
-0.321,0.150,0.910,0.000,1.038,0.183
-0.325,0.157,0.908,0.000,0.977,0.916
-0.322,0.153,0.914,0.977,2.502,1.709
-0.320,0.145,0.908,1.587,2.136,1.709
-0.320,0.140,0.911,1.770,2.197,0.977
-0.320,0.148,0.907,0.488,0.671,0.854
-0.324,0.153,0.908,0.732,2.319,0.610
-0.325,0.154,0.911,1.221,2.747,0.732
-0.321,0.148,0.908,1.953,1.770,1.648
-0.320,0.143,0.910,1.221,1.343,1.770
-0.321,0.146,0.911,0.305,0.977,0.916
-0.325,0.151,0.908,0.671,2.014,0.183
-0.325,0.152,0.910,0.549,2.197,1.099
-0.322,0.148,0.911,1.221,1.770,1.648
-0.320,0.145,0.909,1.343,2.319,0.977
-0.321,0.146,0.909,0.549,2.258,0.793
-0.326,0.149,0.907,0.854,1.892,1.038
-0.322,0.153,0.912,1.221,1.831,1.221
-0.321,0.151,0.911,0.854,2.258,1.221

-0.323,0.147,0.910,1.587,1.770,1.099
-0.322,0.146,0.908,1.709,1.892,0.977
-0.322,0.149,0.907,0.610,1.282,0.916
-0.320,0.150,0.912,0.366,0.854,1.404
-0.325,0.152,0.911,1.465,1.221,1.343
-0.323,0.151,0.908,2.075,1.831,1.465
-0.321,0.146,0.910,1.221,2.258,1.404
-0.320,0.146,0.907,0.854,1.526,1.465
-0.322,0.149,0.911,0.610,0.977,1.038
-0.326,0.153,0.908,0.488,0.671,0.671
-0.324,0.153,0.906,1.160,1.648,1.465
-0.323,0.146,0.912,1.770,2.563,1.343
-0.320,0.145,0.907,1.465,2.441,0.610
-0.320,0.147,0.909,0.549,2.563,0.732
-0.324,0.151,0.911,0.916,1.892,0.793
-0.324,0.152,0.909,0.549,1.465,1.221
-0.323,0.150,0.909,0.732,1.709,1.343
-0.321,0.149,0.910,1.221,2.258,1.343
-0.323,0.146,0.908,1.526,1.587,1.343
-0.324,0.148,0.908,1.099,1.587,1.221
-0.322,0.151,0.909,0.305,2.380,0.793
-0.323,0.153,0.911,0.671,2.319,0.671
-0.325,0.153,0.910,1.160,2.319,0.793
-0.322,0.149,0.907,0.793,1.404,1.282
-0.323,0.144,0.912,1.221,2.869,1.099
-0.322,0.149,0.909,0.916,0.732,1.404
-0.322,0.152,0.908,0.854,1.404,1.282
-0.324,0.151,0.911,0.732,2.502,0.671
-0.324,0.151,0.909,0.732,1.587,0.610
-0.322,0.146,0.910,1.526,2.869,1.709
-0.320,0.146,0.910,1.038,1.099,1.465
-0.322,0.152,0.909,0.183,0.977,0.549
-0.326,0.155,0.909,1.282,2.136,1.038
-0.325,0.152,0.909,1.099,2.441,1.038
-0.323,0.144,0.909,1.831,2.808,1.221
-0.320,0.148,0.909,1.404,2.258,1.038
-0.321,0.153,0.911,0.122,1.648,0.732
-0.326,0.154,0.909,0.488,1.404,0.977
-0.323,0.152,0.906,1.953,1.892,1.587
-0.319,0.146,0.910,0.793,1.160,1.892
-0.321,0.145,0.909,0.916,2.441,0.732
-0.325,0.153,0.910,0.977,0.916,0.671
-0.326,0.155,0.908,0.854,1.099,1.404
-0.324,0.153,0.910,1.221,2.563,1.404
-0.321,0.144,0.909,1.404,2.625,0.916
-0.321,0.146,0.907,0.549,2.258,0.671
-0.323,0.151,0.911,0.366,2.197,0.549
-0.325,0.153,0.908,1.221,2.625,0.793
-0.324,0.152,0.911,1.404,2.930,1.282
-0.320,0.147,0.910,1.648,1.343,1.892
-0.321,0.146,0.909,0.671,2.075,0.854
-0.325,0.147,0.908,0.977,1.831,0.732
-0.324,0.153,0.909,0.732,2.014,0.793
-0.323,0.152,0.910,1.099,1.160,1.831
-0.322,0.147,0.911,0.732,1.343,1.221
-0.323,0.149,0.908,0.977,1.038,0.916
-0.323,0.151,0.906,1.343,2.319,1.099
-0.323,0.154,0.910,1.160,2.808,1.038
-0.322,0.149,0.911,1.465,1.526,1.465
-0.322,0.147,0.907,1.099,2.075,0.854
-0.323,0.149,0.909,0.671,2.258,0.610
-0.324,0.151,0.910,1.282,2.197,1.038
-0.322,0.152,0.910,0.916,2.686,0.916
-0.323,0.151,0.910,0.671,2.258,0.732
-0.324,0.148,0.909,1.160,2.136,1.526
-0.320,0.146,0.908,0.427,1.770,0.977
-0.324,0.150,0.909,0.671,2.441,0.610
-0.323,0.156,0.912,0.916,1.038,1.038
-0.322,0.155,0.910,1.526,1.587,1.831
-0.325,0.147,0.910,1.526,2.625,1.404
-0.322,0.145,0.908,1.221,1.038,1.709
-0.319,0.144,0.908,0.977,1.160,1.282
-0.325,0.155,0.906,0.000,2.930,0.732
-0.329,0.159,0.911,-0.244,2.563,1.343
-0.322,0.155,0.911,0.427,2.625,2.014
-0.318,0.148,0.909,1.038,2.747,2.197
-0.318,0.142,0.911,1.770,2.563,1.221
-0.324,0.150,0.904,0.000,2.075,0.000
-0.323,0.158,0.911,0.671,1.892,1.160
-0.324,0.155,0.911,0.916,2.014,1.221
-0.318,0.147,0.910,1.404,1.404,1.404
-0.317,0.144,0.911,1.099,0.671,1.526
-0.321,0.149,0.906,1.038,1.953,0.488
-0.323,0.154,0.907,0.305,1.099,0.793
-0.322,0.153,0.909,0.916,1.221,1.221
-0.320,0.152,0.911,1.526,1.709,1.099
-0.322,0.151,0.908,1.099,0.977,1.343
-0.322,0.151,0.909,1.465,1.526,1.099
-0.324,0.150,0.910,1.221,2.625,0.732
-0.323,0.152,0.907,0.488,1.282,0.916
-0.321,0.150,0.911,0.854,2.441,1.038
-0.320,0.150,0.909,0.977,2.319,0.916
-0.323,0.154,0.908,1.038,0.793,1.099
-0.323,0.151,0.906,0.549,0.916,1.221
-0.321,0.150,0.910,1.526,2.258,1.404
-0.320,0.150,0.910,1.282,2.319,0.854
-0.324,0.151,0.908,0.488,1.160,0.671
-0.323,0.153,0.910,1.526,1.709,1.282
-0.323,0.151,0.907,0.671,1.465,1.038
-0.322,0.151,0.911,1.160,1.282,1.343

-0.322,0.153,0.910,1.465,1.526,1.221
-0.324,0.153,0.908,0.549,1.770,0.977
-0.321,0.150,0.908,0.793,2.014,1.221
-0.321,0.149,0.907,0.488,1.099,1.221
-0.325,0.151,0.910,0.610,1.953,0.549
-0.326,0.153,0.905,0.488,1.892,0.916
-0.324,0.152,0.907,1.099,2.380,1.221
-0.322,0.150,0.911,1.770,1.892,1.282
-0.322,0.151,0.908,1.526,1.404,0.977
-0.323,0.151,0.908,1.099,2.502,0.854
-0.320,0.151,0.910,1.038,1.038,1.404
-0.323,0.153,0.909,1.160,1.465,1.099
-0.325,0.154,0.906,1.160,2.563,1.038
-0.322,0.152,0.910,1.343,2.136,1.587
-0.321,0.148,0.908,1.770,1.953,1.282
-0.322,0.149,0.907,0.671,1.038,0.854
-0.323,0.150,0.909,0.916,2.686,0.732
-0.323,0.155,0.911,0.732,2.380,0.488
-0.327,0.156,0.905,1.465,2.258,1.160
-0.323,0.149,0.911,1.526,2.869,1.465
-0.320,0.146,0.906,0.732,2.258,1.404
-0.323,0.151,0.912,0.854,2.625,0.366
-0.324,0.155,0.908,1.282,2.258,0.549
-0.324,0.155,0.907,0.793,1.526,1.160
-0.324,0.150,0.911,1.099,1.404,1.404
-0.323,0.149,0.907,1.282,0.854,1.404
-0.321,0.150,0.909,0.366,1.404,0.671
-0.322,0.153,0.908,0.793,2.197,0.793
-0.326,0.155,0.911,1.587,2.075,0.977
-0.324,0.152,0.909,1.282,2.136,1.038
-0.322,0.147,0.905,0.854,1.831,1.221
-0.321,0.147,0.911,0.793,0.977,0.854
-0.324,0.153,0.908,0.427,0.549,1.038
-0.324,0.157,0.908,0.427,1.221,1.099
-0.324,0.156,0.907,1.099,2.197,0.916
-0.324,0.150,0.906,1.221,2.869,1.221
-0.321,0.148,0.908,0.244,1.648,0.916
-0.325,0.151,0.910,0.732,2.258,0.793
-0.325,0.154,0.908,1.526,2.136,0.732
-0.326,0.155,0.906,0.793,2.014,0.916
-0.323,0.149,0.909,1.282,2.869,0.916
-0.321,0.150,0.905,1.526,2.197,0.854
-0.323,0.150,0.907,0.427,1.282,0.916
-0.325,0.151,0.911,0.244,1.831,0.427
-0.323,0.158,0.905,1.465,1.953,0.854
-0.325,0.155,0.910,0.488,1.709,0.977
-0.326,0.152,0.908,1.465,1.099,1.709
-0.323,0.151,0.907,1.892,2.258,1.221
-0.323,0.150,0.909,0.793,1.953,1.038
-0.322,0.153,0.908,0.732,0.977,1.465
-0.325,0.152,0.908,0.671,1.404,0.793
-0.327,0.154,0.907,0.854,2.136,0.732
-0.323,0.151,0.906,0.366,1.099,1.526
-0.322,0.150,0.911,0.488,1.953,1.038
-0.322,0.151,0.909,0.610,2.014,0.427
-0.323,0.152,0.906,0.244,1.221,0.671
-0.324,0.153,0.909,0.549,2.258,0.854
-0.326,0.153,0.910,1.770,2.075,0.977
-0.325,0.153,0.904,1.648,2.136,0.793
-0.323,0.151,0.906,1.099,1.953,1.160
-0.326,0.154,0.908,0.610,2.014,0.854
-0.325,0.155,0.907,1.343,1.343,1.099
-0.325,0.150,0.907,0.854,2.136,0.671
-0.322,0.150,0.907,0.671,1.343,1.099
-0.321,0.154,0.911,1.099,2.136,1.221
-0.324,0.156,0.906,0.549,0.610,1.465
-0.325,0.155,0.907,0.610,1.648,1.160
-0.323,0.151,0.908,0.732,1.160,1.404
-0.324,0.149,0.905,1.526,2.075,1.404
-0.323,0.151,0.910,1.282,2.502,1.221
-0.325,0.154,0.908,0.732,0.488,0.916
-0.325,0.158,0.905,0.549,1.709,0.916
-0.326,0.153,0.908,1.831,2.625,1.099
-0.322,0.151,0.908,1.343,1.221,1.221
-0.322,0.152,0.910,0.549,1.343,0.916
-0.323,0.153,0.906,0.305,0.793,1.404
-0.325,0.155,0.910,1.160,1.709,1.282
-0.326,0.155,0.907,1.160,1.038,0.977
-0.324,0.153,0.905,1.465,1.404,1.587
-0.322,0.148,0.908,0.671,1.099,1.526
-0.323,0.150,0.911,1.343,2.441,0.671
-0.324,0.156,0.905,1.160,1.831,0.854
-0.325,0.156,0.908,1.404,2.014,1.282
-0.327,0.155,0.909,0.793,2.258,0.916
-0.323,0.153,0.905,1.343,1.404,1.343
-0.322,0.149,0.909,0.916,2.747,1.282
-0.324,0.149,0.908,0.488,1.648,1.038
-0.322,0.155,0.908,1.099,2.686,0.549
-0.325,0.158,0.908,0.488,1.221,0.916
-0.326,0.155,0.907,1.587,1.770,1.404
-0.323,0.149,0.907,1.343,1.648,1.404
-0.321,0.151,0.908,0.916,2.258,1.160
-0.325,0.153,0.907,0.305,2.075,0.793
-0.326,0.156,0.907,0.977,1.587,0.488
-0.326,0.154,0.904,1.587,2.136,0.977
-0.325,0.154,0.908,0.732,2.380,1.038
-0.321,0.154,0.911,0.916,1.648,1.587
-0.322,0.152,0.911,1.038,1.465,1.282
-0.324,0.153,0.905,1.160,0.916,1.099
-0.324,0.153,0.910,1.221,1.587,1.587

-0.324,0.154,0.909,0.854,1.465,1.648
-0.323,0.153,0.906,1.160,0.854,1.343
-0.326,0.155,0.908,1.343,1.831,1.038
-0.325,0.153,0.904,0.793,0.977,1.648
-0.322,0.150,0.909,1.709,2.991,1.282
-0.321,0.150,0.909,0.610,1.709,0.610
-0.324,0.156,0.908,0.916,2.075,0.488
-0.326,0.157,0.908,0.549,1.160,1.221
-0.324,0.157,0.910,0.610,2.136,1.343
-0.322,0.151,0.908,0.732,1.404,1.526
-0.322,0.149,0.908,0.549,0.854,1.038
-0.325,0.154,0.907,1.038,1.221,0.854
-0.326,0.157,0.907,0.610,0.854,1.221
-0.325,0.156,0.908,0.732,2.136,1.099
-0.324,0.153,0.909,1.038,2.197,1.038
-0.325,0.152,0.909,1.709,2.441,0.732
-0.323,0.154,0.907,1.404,1.343,1.160
-0.325,0.156,0.908,0.732,1.221,1.038
-0.323,0.156,0.911,1.038,1.526,1.099
-0.323,0.157,0.908,1.160,1.282,1.221
-0.325,0.153,0.907,1.648,2.319,1.404
-0.324,0.149,0.907,0.671,1.526,1.465
-0.322,0.152,0.910,0.427,2.197,1.160
-0.323,0.157,0.908,0.977,2.258,0.793
-0.327,0.158,0.907,0.549,1.221,1.099
-0.323,0.153,0.910,1.282,1.648,1.709
-0.322,0.149,0.908,1.587,2.319,1.160
-0.323,0.151,0.908,0.549,0.977,0.488
-0.327,0.159,0.905,0.305,1.587,1.038
-0.327,0.159,0.910,0.977,2.747,1.343
-0.325,0.158,0.908,1.465,2.686,1.038
-0.322,0.147,0.905,0.916,1.465,1.465
-0.324,0.145,0.908,0.977,1.160,1.038
-0.327,0.155,0.908,0.183,1.709,-0.061
-0.324,0.165,0.907,0.061,1.526,0.732
-0.329,0.162,0.908,1.526,2.747,1.221
-0.322,0.149,0.908,2.197,3.113,1.343
-0.318,0.146,0.907,1.343,2.563,1.282
-0.324,0.147,0.906,0.000,1.831,0.427
-0.328,0.160,0.908,-0.305,1.099,0.366
-0.327,0.164,0.907,0.610,2.197,1.343
-0.323,0.153,0.908,0.793,1.282,1.831
-0.322,0.146,0.907,1.282,2.136,1.282
-0.323,0.149,0.906,0.488,2.258,0.427
-0.325,0.161,0.908,0.183,2.014,0.305
-0.328,0.159,0.907,0.610,1.038,1.099
-0.327,0.157,0.908,1.404,1.221,1.160
-0.325,0.152,0.907,0.549,2.258,1.221
-0.323,0.151,0.907,0.061,1.282,1.099
-0.324,0.158,0.911,1.099,2.136,0.305
-0.327,0.162,0.907,0.793,1.953,0.427
-0.324,0.158,0.907,1.465,1.648,1.831
-0.325,0.152,0.905,1.404,1.770,2.014
-0.323,0.146,0.902,0.366,2.441,1.221
-0.323,0.157,0.911,-0.916,0.977,1.160
-0.328,0.164,0.907,-0.305,0.732,1.099
-0.328,0.162,0.909,0.671,2.625,0.793
-0.325,0.154,0.905,0.977,2.441,0.916
-0.323,0.154,0.904,0.183,1.160,1.282
-0.323,0.160,0.908,-0.244,0.854,0.549
-0.328,0.166,0.906,0.427,1.770,0.488
-0.327,0.162,0.904,1.404,2.747,1.343
-0.323,0.155,0.906,0.854,1.343,1.709
-0.324,0.155,0.907,0.671,2.197,0.549
-0.329,0.162,0.905,0.488,1.770,0.000
-0.329,0.166,0.906,0.977,2.319,0.793
-0.326,0.163,0.906,1.404,2.502,1.160
-0.326,0.159,0.906,2.441,2.258,1.099
-0.323,0.156,0.906,1.892,2.625,1.038
-0.322,0.157,0.907,0.732,1.465,1.587
-0.326,0.161,0.908,0.305,1.221,0.977
-0.328,0.165,0.904,1.343,2.563,1.038
-0.326,0.158,0.908,0.916,2.258,1.526
-0.322,0.156,0.907,1.099,1.465,1.770
-0.324,0.157,0.905,0.488,0.916,0.549
-0.328,0.162,0.904,0.854,0.610,0.610
-0.328,0.162,0.904,0.732,1.343,1.648
-0.327,0.161,0.909,1.099,2.563,1.221
-0.326,0.158,0.907,1.404,2.014,0.610
-0.326,0.158,0.904,1.343,2.075,0.916
-0.325,0.161,0.907,0.305,1.770,1.038
-0.325,0.162,0.908,1.404,1.221,0.977
-0.329,0.165,0.903,1.099,1.282,0.793
-0.326,0.159,0.904,1.160,1.953,1.465
-0.325,0.156,0.906,1.343,1.526,1.587
-0.325,0.158,0.904,0.854,1.953,0.916
-0.326,0.158,0.906,1.099,2.075,1.282
-0.326,0.157,0.905,0.732,1.282,1.160
-0.327,0.159,0.905,0.732,2.441,0.183
-0.326,0.165,0.906,0.122,2.197,0.793
-0.325,0.165,0.911,0.549,2.075,1.282
-0.324,0.162,0.906,1.343,2.075,1.770
-0.324,0.156,0.906,1.526,1.892,0.793
-0.326,0.156,0.904,1.526,2.197,0.916
-0.324,0.158,0.904,0.122,1.404,0.793
-0.325,0.163,0.907,0.793,2.502,0.427
-0.326,0.162,0.908,1.038,1.221,0.732
-0.325,0.163,0.905,1.587,1.831,0.854
-0.324,0.159,0.907,1.465,1.221,1.648
-0.323,0.158,0.907,1.038,1.282,1.038

-0.326,0.162,0.904,0.977,2.686,0.793
-0.327,0.162,0.908,0.977,2.380,1.404
-0.327,0.158,0.903,1.465,2.380,1.648
-0.322,0.156,0.909,1.648,2.441,1.282
-0.323,0.159,0.905,0.427,1.160,0.977
-0.326,0.163,0.904,0.244,0.977,1.404
-0.325,0.163,0.911,0.671,1.343,1.099
-0.325,0.160,0.905,1.770,2.441,0.854
-0.326,0.156,0.905,1.343,2.869,0.977
-0.323,0.156,0.907,1.526,2.197,1.038
-0.325,0.161,0.907,0.488,2.136,0.061
-0.325,0.161,0.908,0.671,1.221,0.366
-0.324,0.161,0.906,1.404,2.808,0.549
-0.324,0.158,0.906,0.671,2.136,0.793
-0.324,0.158,0.907,1.221,1.953,1.221
-0.324,0.163,0.908,0.916,1.587,1.343
-0.327,0.164,0.906,1.770,2.869,1.038
-0.326,0.158,0.904,1.160,2.380,1.160
-0.324,0.155,0.906,1.404,3.052,1.343
-0.321,0.157,0.910,0.366,2.319,1.038
-0.325,0.160,0.908,0.854,1.465,1.099
-0.328,0.162,0.905,1.160,2.014,0.732
-0.326,0.163,0.907,1.038,2.441,1.282
-0.321,0.158,0.908,1.404,2.014,1.892
-0.323,0.152,0.905,0.977,1.526,1.282
-0.324,0.155,0.908,0.671,1.648,0.183
-0.325,0.163,0.905,0.244,1.587,0.305
-0.324,0.165,0.910,0.122,1.404,1.099
-0.326,0.164,0.907,1.526,1.709,1.282
-0.324,0.159,0.906,1.770,2.686,1.038
-0.323,0.155,0.907,1.526,1.648,1.892
-0.324,0.158,0.906,1.282,2.197,1.099
-0.325,0.161,0.907,1.343,2.441,0.916
-0.325,0.161,0.905,1.099,2.441,1.160
-0.323,0.158,0.908,0.854,1.770,1.343
-0.324,0.158,0.908,0.793,1.282,1.099
-0.326,0.162,0.903,1.038,1.770,0.916
-0.327,0.162,0.905,1.099,2.625,0.977
-0.325,0.159,0.906,0.610,1.404,1.465
-0.323,0.158,0.907,1.526,2.136,1.221
-0.325,0.157,0.906,1.526,2.380,0.549
-0.324,0.158,0.906,1.160,2.197,0.427
-0.322,0.164,0.907,0.854,1.953,0.732
-0.328,0.165,0.907,1.343,1.465,1.038
-0.324,0.161,0.907,2.014,2.563,0.916
-0.323,0.156,0.906,0.977,1.648,1.526
-0.326,0.160,0.908,0.671,2.136,0.732
-0.329,0.167,0.905,1.160,1.221,1.221
-0.329,0.161,0.904,1.404,2.502,1.526
-0.321,0.156,0.910,1.160,1.526,2.014
-0.323,0.156,0.908,0.549,0.977,1.038
-0.325,0.159,0.904,0.366,1.038,1.160
-0.328,0.162,0.907,1.221,2.258,1.038
-0.327,0.164,0.905,1.526,2.441,1.099
-0.326,0.161,0.906,1.404,2.686,1.404
-0.325,0.157,0.905,1.282,2.991,0.977
