aX,aY,aZ,gX,gY,gZ
-0.488,-0.843,0.104,6.409,7.080,4.089
-0.456,-0.895,0.104,2.808,3.723,4.456
-0.431,-0.932,0.086,-0.488,1.404,1.465
-0.426,-0.891,0.067,0.488,2.197,1.526
-0.460,-0.916,0.083,3.845,1.465,1.099

-0.455,-0.919,0.073,6.165,1.221,0.488
-0.453,-0.913,0.067,2.869,2.380,-1.038
-0.454,-0.897,0.068,1.221,1.648,-0.549
-0.447,-0.903,0.071,1.831,0.916,-0.488
-0.445,-0.891,0.065,2.014,1.282,-1.648
-0.441,-0.895,0.068,3.113,0.977,-3.113
-0.457,-0.907,0.061,2.686,0.427,-1.465
-0.456,-0.899,0.051,0.854,0.305,-0.122
-0.454,-0.891,0.052,1.709,1.282,-0.305
-0.458,-0.899,0.049,1.892,1.282,-1.648
-0.397,-0.966,0.036,1.953,1.160,-0.671
-0.473,-0.850,0.025,1.587,3.906,0.366
-0.477,-0.865,0.086,2.869,3.113,-1.160
-0.420,-0.936,0.082,0.671,1.892,1.770
-0.435,-0.939,0.082,1.099,-0.183,1.160
-0.440,-0.945,0.062,-0.793,0.793,1.221
-0.483,-0.864,0.038,0.488,0.977,1.282
-0.494,-0.836,0.041,0.977,0.488,1.953
-0.485,-0.854,0.049,1.404,0.977,2.075
-0.448,-0.921,0.075,0.305,1.465,2.380
-0.425,-0.952,0.072,0.427,0.916,1.465
-0.478,-0.901,0.041,2.136,0.549,1.343
-0.496,-0.853,0.037,2.441,1.282,0.793
-0.492,-0.845,0.032,1.221,1.282,0.488
-0.466,-0.876,0.048,-0.183,0.793,0.916
-0.421,-0.952,0.068,0.305,1.831,0.916
-0.427,-0.951,0.078,0.671,3.052,0.061
-0.440,-0.951,0.066,-0.061,1.831,-0.488
-0.467,-0.895,0.050,0.000,1.526,-0.183
-0.469,-0.900,0.048,1.587,2.197,2.258
-0.441,-0.840,0.158,2.686,3.357,1.709
-0.470,-0.907,0.050,-0.732,-4.150,2.197
-0.478,-0.868,-0.019,-3.296,2.380,0.732
-0.451,-0.896,0.057,3.479,9.033,3.113
-0.465,-0.904,0.079,3.662,3.235,2.563
-0.461,-0.914,0.068,2.869,1.465,2.075
-0.465,-0.917,0.057,1.221,1.709,1.404
-0.457,-0.910,0.051,1.587,1.221,0.000
-0.460,-0.908,0.045,1.221,0.732,0.610
-0.428,-0.930,0.060,0.977,3.540,-0.183
-0.430,-0.951,0.074,0.977,3.967,-0.427
-0.481,-0.875,0.051,-0.122,2.869,0.061
-0.501,-0.842,0.049,0.305,1.587,0.732
-0.434,-0.853,0.063,0.427,2.014,1.160
-0.421,-0.893,0.062,-1.526,1.587,0.916
-0.483,-0.872,0.076,-2.075,-0.122,0.793
-0.503,-0.891,0.072,-1.465,-1.282,0.610
-0.450,-0.918,0.065,-3.113,-0.305,0.977
-0.454,-0.881,0.053,-5.615,-1.709,1.526
-0.464,-0.899,0.043,-5.615,-2.136,2.502
-0.463,-0.902,0.051,-4.639,-0.549,3.113
-0.454,-0.897,0.057,-6.409,2.197,4.272
-0.474,-0.899,0.072,-4.211,3.662,5.188
-0.460,-0.905,0.069,-5.005,2.014,4.639
-0.424,-0.900,0.071,-9.277,2.930,0.183
-0.405,-0.859,0.085,-12.451,5.981,0.793
-0.413,-0.906,0.094,-6.897,4.395,3.601
-0.489,-0.886,0.112,-4.883,1.282,1.404
-0.527,-0.871,0.118,-12.085,-1.038,0.244
-0.462,-0.887,0.117,-11.963,-2.686,1.465
-0.453,-0.872,0.105,-10.559,-2.808,2.686
-0.454,-0.883,0.114,-7.080,0.549,-0.610
-0.445,-0.901,0.143,-5.310,2.380,4.272
-0.453,-0.898,0.150,-9.705,3.601,5.371
-0.464,-0.926,0.143,-10.498,1.709,4.761
-0.441,-0.984,0.151,-10.315,1.526,14.893
-0.313,-0.957,0.142,-10.803,1.770,16.174
-0.303,-0.965,0.146,-6.775,-2.136,9.155
-0.399,-0.860,0.114,-1.953,-3.174,6.531
-0.527,-0.813,0.145,-0.916,-0.854,2.258
-0.460,-0.825,0.144,0.122,2.563,0.793
-0.418,-0.885,0.184,-0.122,3.235,2.075
-0.381,-0.953,0.178,0.977,1.648,2.075
-0.425,-0.913,0.153,-0.671,2.197,1.282
-0.407,-0.900,0.142,-4.150,1.038,-1.526
-0.489,-0.823,0.108,-3.723,3.052,2.014
-0.471,-0.882,0.163,1.404,4.578,2.136
-0.389,-0.933,0.182,-2.136,3.418,3.418
-0.369,-0.933,0.173,-3.235,4.089,1.099
-0.384,-0.973,0.182,-2.258,4.028,0.366
-0.457,-0.906,0.171,-1.892,3.235,1.648
-0.478,-0.845,0.189,-3.479,0.732,0.305
-0.422,-0.903,0.208,-6.470,-0.305,-0.488
-0.420,-0.896,0.197,-4.395,-2.136,-1.282
-0.392,-0.951,0.190,-2.930,-2.136,-1.587
-0.408,-0.884,0.156,-3.784,-1.892,-2.136
-0.484,-0.824,0.136,-3.418,0.183,-3.479
-0.446,-0.897,0.178,-0.977,2.869,-1.404
-0.444,-0.886,0.180,0.305,3.174,0.549
-0.403,-0.892,0.175,1.038,3.418,0.854
-0.387,-0.899,0.184,1.709,3.113,1.160
-0.446,-0.869,0.183,2.075,1.526,0.305
-0.492,-0.820,0.151,-4.639,-0.793,-1.709
-0.424,-0.871,0.137,-5.127,3.906,3.357
-0.419,-0.952,0.245,11.414,12.207,5.981
-0.397,-0.938,0.246,6.287,7.385,-0.854
-0.380,-0.844,0.187,0.793,-1.221,-3.540
-0.488,-0.851,0.175,1.404,0.610,-5.310
-0.486,-0.872,0.179,0.244,2.930,-2.991
-0.494,-0.859,0.196,2.075,2.930,1.221

-0.416,-0.910,0.190,4.028,2.563,2.625
-0.395,-0.919,0.181,2.747,2.869,2.747
-0.466,-0.892,0.189,1.343,3.540,1.831
-0.494,-0.884,0.185,1.282,1.831,0.854
-0.488,-0.865,0.198,1.160,0.793,0.305
-0.467,-0.865,0.184,1.221,0.610,0.000
-0.377,-0.949,0.192,0.671,1.038,-0.977
-0.438,-0.885,0.178,0.671,1.465,-0.061
-0.454,-0.887,0.172,3.479,1.587,0.305
-0.451,-0.888,0.186,1.587,3.174,0.061
-0.445,-0.879,0.181,1.099,2.808,0.183
-0.436,-0.880,0.184,3.113,3.479,0.793
-0.440,-0.887,0.189,3.479,2.441,0.977
-0.498,-0.873,0.185,3.113,1.526,0.854
-0.441,-0.909,0.174,3.113,3.357,0.244
-0.402,-0.919,0.176,2.869,4.333,-0.122
-0.446,-0.875,0.177,1.099,3.296,-0.854
-0.432,-0.888,0.172,4.883,1.648,-1.099
-0.503,-0.865,0.186,4.272,1.343,-1.343
-0.474,-0.870,0.187,0.000,3.296,-1.709
-0.397,-0.903,0.177,0.854,1.892,-0.671
-0.414,-0.897,0.179,4.883,2.319,-0.854
-0.412,-0.885,0.159,6.226,0.244,-0.610
-0.469,-0.868,0.170,10.193,2.075,0.977
-0.510,-0.899,0.186,13.428,2.930,-0.061
-0.460,-0.911,0.154,9.827,-0.427,-2.930
-0.435,-0.903,0.141,5.554,-1.038,-2.441
-0.432,-0.896,0.136,9.277,-0.244,-1.038
-0.476,-0.878,0.153,11.902,-0.183,-1.709
-0.471,-0.881,0.143,8.606,-2.319,-1.343
-0.467,-0.883,0.118,8.667,-0.732,0.671
-0.462,-0.884,0.109,6.897,-0.977,2.014
-0.481,-0.873,0.108,4.272,0.854,1.465
-0.455,-0.881,0.127,5.371,2.563,0.854
-0.457,-0.879,0.133,7.080,4.761,1.343
-0.453,-0.880,0.139,10.742,3.662,0.305
-0.455,-0.872,0.143,8.911,2.808,-2.014
-0.476,-0.870,0.157,9.460,4.272,-2.014
-0.519,-0.875,0.147,10.498,3.784,1.465
-0.534,-0.887,0.144,12.451,4.028,1.770
-0.489,-0.908,0.098,9.949,-2.380,0.366
-0.398,-0.903,0.071,12.512,-3.052,0.488
-0.459,-0.890,0.091,17.639,-2.930,1.953
-0.516,-0.878,0.076,13.916,-3.296,-1.831
-0.530,-0.874,0.050,10.681,-3.540,-2.808
-0.495,-0.913,0.053,10.315,-0.793,-1.343
-0.433,-0.943,0.030,13.733,-2.319,-1.343
-0.455,-0.891,0.026,11.719,2.808,-1.282
-0.460,-0.869,0.036,7.385,2.991,-2.563
-0.476,-0.868,0.040,4.272,2.014,-0.366
-0.483,-0.896,0.049,2.441,1.160,1.160
-0.469,-0.929,0.045,5.127,2.686,1.343
-0.477,-0.910,0.044,6.775,2.075,0.061
-0.470,-0.891,0.028,8.301,2.869,2.014
-0.465,-0.851,0.032,4.700,3.662,3.601
-0.461,-0.875,0.049,2.625,2.991,1.404
-0.473,-0.888,0.055,1.892,1.587,4.761
-0.481,-0.907,0.038,0.549,-0.977,2.686
-0.490,-0.909,0.026,3.357,1.160,1.099
-0.478,-0.900,0.017,2.991,4.395,2.502
-0.472,-0.911,0.047,3.174,3.723,2.258
-0.472,-0.898,0.040,2.747,1.648,0.183
-0.463,-0.898,0.024,2.380,0.549,0.488
-0.479,-0.897,0.020,1.587,3.235,0.732
-0.468,-0.888,0.026,3.235,2.808,0.977
-0.473,-0.898,0.034,3.784,1.709,1.160
-0.471,-0.895,0.035,1.526,2.808,0.977
-0.468,-0.892,0.033,1.221,2.197,1.099
-0.478,-0.904,0.022,1.404,3.052,1.160
-0.464,-0.900,0.031,0.916,3.357,0.732
-0.466,-0.892,0.028,1.160,1.709,1.038
-0.470,-0.893,0.028,1.587,1.404,1.282
-0.468,-0.888,0.020,1.038,0.610,1.282
-0.443,-0.909,0.060,3.967,8.423,1.160
-0.415,-0.918,0.081,-1.282,8.789,-2.869
-0.459,-0.926,0.017,3.418,-8.911,2.991
-0.503,-0.927,-0.010,4.211,-2.502,3.113
-0.422,-0.929,0.018,0.061,6.775,1.404
-0.459,-0.896,0.037,2.869,3.540,2.380
-0.475,-0.899,0.026,2.380,1.892,2.686
-0.465,-0.905,0.038,2.197,3.052,1.831
-0.472,-0.895,0.030,1.221,1.770,0.549
-0.475,-0.906,0.020,0.916,1.038,-0.916
-0.476,-0.901,0.018,0.793,2.686,-0.305
-0.471,-0.897,0.029,2.319,3.357,-1.160
-0.484,-0.897,0.031,1.709,2.625,-1.770
-0.439,-0.897,0.038,1.343,3.601,-2.563
-0.462,-0.894,0.036,1.160,1.160,-2.197
-0.476,-0.889,0.024,2.136,-0.122,-1.465
-0.476,-0.888,0.021,1.099,-0.305,0.183
-0.480,-0.880,0.009,0.427,0.427,0.183
-0.493,-0.893,0.010,0.061,1.404,-1.404
-0.510,-0.902,0.015,-0.732,4.028,-1.099
-0.494,-0.908,0.022,-0.366,4.028,-0.732
-0.472,-0.908,0.014,-2.319,4.089,0.732
-0.452,-0.880,0.031,-1.709,5.676,6.958
-0.510,-0.799,0.217,0.793,7.446,4.639
-0.494,-0.860,0.060,-2.563,-5.615,4.944
-0.529,-0.871,-0.069,-1.953,-2.502,-0.610
-0.462,-0.874,-0.004,0.183,7.141,3.235

-0.466,-0.898,0.043,4.211,7.507,4.944
-0.484,-0.911,0.044,5.249,5.310,4.395
-0.455,-0.953,0.048,2.869,2.991,1.953
-0.478,-0.915,0.021,2.075,2.441,-0.732
-0.477,-0.885,0.025,2.319,3.113,-0.732
-0.515,-0.867,0.035,2.258,2.747,-0.610
-0.516,-0.863,0.039,1.099,3.174,-0.183
-0.486,-0.901,0.050,-0.427,3.479,-0.244
-0.429,-0.917,0.036,-0.183,2.747,-0.183
-0.444,-0.883,0.028,-0.061,1.221,1.404
-0.506,-0.854,0.047,-0.427,1.709,2.441
-0.504,-0.859,0.038,-0.122,0.977,2.197
-0.523,-0.876,0.039,2.380,-0.488,2.625
-0.461,-0.929,0.021,2.563,0.366,2.502
-0.452,-0.915,0.010,1.831,2.136,0.732
-0.454,-0.918,0.016,-0.244,1.892,-0.977
-0.473,-0.901,0.024,-0.732,1.404,-0.671
-0.473,-0.890,0.024,-1.160,2.197,-0.671
-0.472,-0.891,0.029,-1.343,2.258,-0.732
-0.481,-0.891,0.035,-0.610,2.563,-0.366
-0.484,-0.890,0.040,0.000,1.526,-0.366
-0.480,-0.886,0.040,0.488,2.258,0.549
-0.476,-0.884,0.046,0.854,2.686,1.404
-0.483,-0.884,0.038,1.770,2.136,2.258
-0.477,-0.899,0.036,3.174,2.380,2.686
-0.473,-0.898,0.037,2.502,2.319,2.441
-0.469,-0.898,0.039,1.221,2.197,1.831
-0.471,-0.902,0.029,-0.427,2.258,1.160
-0.477,-0.906,0.023,0.366,1.587,-0.061
-0.479,-0.901,0.026,0.122,3.052,-0.488
-0.481,-0.896,0.041,-0.183,3.723,-0.977
-0.481,-0.888,0.042,-1.160,2.625,-1.221
-0.476,-0.873,0.029,-0.122,1.526,-0.427
-0.478,-0.879,0.030,1.343,2.563,1.709
-0.481,-0.885,0.040,0.854,2.686,1.770
-0.478,-0.883,0.031,0.366,2.930,1.770
-0.478,-0.891,0.029,0.977,5.005,2.441
-0.478,-0.896,0.030,-0.610,7.874,2.075
-0.473,-0.940,0.070,4.211,-1.221,3.052
-0.502,-0.912,0.012,1.648,-2.014,0.854
-0.493,-0.888,-0.015,0.122,6.409,0.732
-0.463,-0.889,0.049,1.282,10.315,1.404
-0.473,-0.895,0.076,2.319,3.540,2.319
-0.478,-0.901,0.057,3.174,1.404,1.465
-0.520,-0.864,0.059,1.587,2.319,0.671
-0.473,-0.904,0.056,1.282,2.197,0.610
-0.498,-0.902,0.040,1.892,0.854,0.916
-0.443,-0.927,0.021,1.892,1.526,1.282
-0.456,-0.892,0.033,0.977,2.747,0.916
-0.481,-0.888,0.052,-0.244,3.235,1.099
-0.474,-0.893,0.052,-0.061,1.221,1.404
-0.509,-0.871,0.054,1.038,1.343,1.160
-0.445,-0.920,0.046,1.160,0.732,0.916
-0.423,-0.908,0.040,-0.244,0.610,0.549
-0.427,-0.924,0.033,-0.854,0.244,0.671
-0.482,-0.874,0.040,-0.122,0.549,0.854
-0.483,-0.886,0.039,0.793,0.061,0.977
-0.479,-0.887,0.035,2.319,0.122,1.648
-0.490,-0.883,0.037,1.404,2.075,1.831
-0.424,-0.924,0.030,2.075,3.235,1.770
-0.456,-0.891,0.030,1.831,2.625,1.160
-0.443,-0.900,0.023,0.183,3.052,0.305
-0.508,-0.868,0.050,1.160,3.235,0.671
-0.486,-0.896,0.057,2.136,2.747,0.427
-0.476,-0.888,0.053,1.038,1.221,0.244
-0.470,-0.882,0.042,1.221,0.671,0.854
-0.426,-0.900,0.033,2.563,0.610,1.831
-0.485,-0.859,0.041,1.038,1.343,1.099
-0.478,-0.876,0.032,0.305,1.465,1.831
-0.526,-0.869,0.041,1.343,1.221,1.831
-0.496,-0.907,0.045,1.892,1.831,1.465
-0.472,-0.900,0.053,0.793,1.526,1.587
-0.472,-0.903,0.045,0.610,0.122,0.916
-0.433,-0.894,0.018,0.854,0.488,0.183
-0.497,-0.860,0.026,1.160,1.648,0.366
-0.493,-0.867,0.033,-0.122,2.625,0.549
-0.523,-0.878,0.060,0.549,2.502,0.610
-0.531,-0.868,0.053,-0.061,1.465,0.366
-0.479,-0.888,0.046,0.916,1.282,0.916
-0.476,-0.888,0.052,1.953,1.160,1.892
-0.471,-0.883,0.047,1.770,0.305,1.465
-0.475,-0.876,0.032,-0.061,0.671,0.671
-0.500,-0.881,0.037,0.244,2.625,0.671
-0.481,-0.922,0.050,0.061,1.648,-0.732
-0.485,-0.916,0.052,0.244,0.488,-0.488
-0.470,-0.891,0.037,-0.488,1.099,1.465
-0.476,-0.879,0.033,-0.793,1.587,1.831
-0.458,-0.882,0.028,-1.587,2.747,2.258
-0.500,-0.890,0.052,-1.831,1.953,1.831
-0.498,-0.846,0.053,-4.944,1.953,2.991
-0.535,-0.877,0.063,-2.441,1.892,3.052
-0.499,-0.911,0.048,-2.197,0.916,3.540
-0.471,-0.887,0.045,-1.709,2.014,5.188
-0.462,-0.885,0.071,-1.648,2.808,3.845
-0.460,-0.880,0.064,-3.906,1.221,2.441
-0.488,-0.858,0.062,-5.981,0.488,2.502
-0.512,-0.874,0.069,-5.798,2.502,3.845
-0.518,-0.876,0.072,-5.493,1.648,3.235
-0.474,-0.920,0.071,-5.859,1.282,3.845
-0.458,-0.893,0.067,-9.766,1.831,4.089

-0.466,-0.887,0.069,-10.315,2.808,5.005
-0.458,-0.898,0.078,-6.897,2.869,4.822
-0.504,-0.882,0.102,-4.150,2.075,3.296
-0.473,-0.898,0.097,-9.583,3.418,2.441
-0.410,-0.927,0.091,-11.841,4.089,1.221
-0.407,-0.908,0.100,-10.620,2.563,-0.977
-0.416,-0.922,0.115,-8.179,3.052,-0.427
-0.464,-0.911,0.130,-6.897,2.930,-0.793
-0.465,-0.897,0.117,-7.935,2.747,-2.502
-0.514,-0.868,0.125,-8.789,3.235,-3.052
-0.449,-0.859,0.117,-6.470,4.089,-4.028
-0.394,-0.876,0.123,-1.648,3.784,-3.235
-0.415,-0.912,0.127,2.014,1.465,1.648
-0.435,-0.896,0.130,2.930,3.418,3.296
-0.462,-0.898,0.143,3.540,4.456,4.333
-0.464,-0.893,0.136,1.831,2.808,3.784
-0.488,-0.883,0.130,1.221,2.441,3.906
-0.436,-0.917,0.110,2.014,2.075,2.747
-0.406,-0.906,0.107,1.770,2.380,2.197
-0.399,-0.897,0.123,-1.160,5.127,2.502
-0.457,-0.866,0.144,0.183,4.517,2.014
-0.472,-0.884,0.141,1.709,4.089,2.502
-0.447,-0.892,0.138,3.418,5.615,7.385
-0.460,-0.900,0.156,4.089,5.493,9.949
-0.432,-0.934,0.166,5.432,5.188,4.272
-0.406,-0.900,0.123,2.075,1.160,0.183
-0.415,-0.874,0.100,3.418,-0.305,1.221
-0.525,-0.827,0.125,2.075,1.160,1.648
-0.446,-0.871,0.138,1.099,1.465,-0.549
-0.456,-0.901,0.140,0.427,0.000,2.014
-0.460,-0.903,0.136,-1.160,0.488,1.099
-0.407,-0.914,0.119,-1.099,0.061,0.305
-0.406,-0.904,0.111,-0.183,0.183,0.244
-0.436,-0.874,0.132,0.061,2.563,0.854
-0.487,-0.857,0.149,0.122,3.113,1.709
-0.487,-0.878,0.145,0.793,1.526,2.136
-0.459,-0.902,0.125,0.671,1.404,1.526
-0.456,-0.903,0.118,1.831,2.930,1.892
-0.427,-0.921,0.128,1.160,2.930,1.465
-0.400,-0.908,0.130,0.549,2.319,1.099
-0.470,-0.880,0.144,0.854,0.977,0.793
-0.495,-0.872,0.151,0.366,0.000,0.122
-0.502,-0.867,0.145,-0.977,0.183,0.366
-0.455,-0.883,0.129,-2.625,0.732,-0.183
-0.456,-0.884,0.130,-4.150,1.526,-0.061
-0.455,-0.880,0.143,-3.906,1.465,1.343
-0.422,-0.878,0.141,-2.808,1.282,1.465
-0.504,-0.860,0.147,-3.906,1.404,0.549
-0.492,-0.892,0.147,-1.770,2.686,0.793
-0.504,-0.898,0.152,-0.732,2.380,1.038
-0.456,-0.906,0.142,-3.540,2.869,0.793
-0.468,-0.909,0.141,-8.545,5.005,-0.366
-0.446,-0.868,0.161,-6.653,8.301,0.122
-0.428,-0.883,0.197,-2.625,6.042,2.441
-0.443,-0.887,0.192,-2.258,0.671,2.014
-0.468,-0.885,0.156,-6.531,1.465,1.892
-0.457,-0.903,0.160,-3.174,3.052,1.099
-0.454,-0.905,0.180,-1.465,2.258,0.977
-0.453,-0.899,0.189,2.502,0.977,0.977
-0.464,-0.903,0.183,0.305,-1.038,-2.075
-0.462,-0.864,0.168,-7.263,-1.099,-4.700
-0.445,-0.872,0.172,-4.944,-0.366,-6.958
-0.451,-0.878,0.183,-2.441,0.977,-5.005
-0.468,-0.865,0.184,-6.287,0.061,-1.038
-0.468,-0.850,0.197,-16.113,2.563,-0.549
-0.452,-0.857,0.203,-13.428,3.052,1.831
-0.471,-0.874,0.209,-7.385,0.427,3.052
-0.484,-0.843,0.183,-7.935,1.282,3.235
-0.463,-0.881,0.219,-0.305,7.141,5.554
-0.454,-0.877,0.224,-5.249,6.348,3.174
-0.442,-0.849,0.214,-1.892,6.409,4.456
-0.456,-0.874,0.225,2.686,3.418,7.202
-0.457,-0.888,0.217,3.723,1.404,5.371
-0.456,-0.902,0.235,5.432,1.648,4.395
-0.449,-0.890,0.216,5.127,-0.916,-0.183
-0.432,-0.921,0.197,9.399,-1.709,-1.709
-0.441,-0.843,0.157,2.014,-1.038,-0.244
-0.465,-0.883,0.192,5.554,6.775,4.517
-0.457,-0.896,0.226,5.127,4.517,-0.488
-0.448,-0.858,0.194,3.296,1.892,-0.488
-0.449,-0.867,0.196,2.502,3.723,1.343
-0.434,-0.895,0.216,1.770,4.517,2.136
-0.416,-0.939,0.223,2.869,3.113,3.296
-0.461,-0.877,0.194,3.479,3.052,3.723
-0.450,-0.891,0.194,2.197,0.916,2.686
-0.493,-0.821,0.186,2.258,0.977,2.319
-0.463,-0.864,0.205,3.052,1.709,1.770
-0.403,-0.944,0.233,2.502,1.526,0.427
-0.418,-0.950,0.222,4.578,-1.709,-0.549
-0.428,-0.938,0.201,6.470,-0.793,-2.014
-0.494,-0.844,0.185,6.287,1.465,-5.859
-0.489,-0.823,0.162,4.211,-1.709,-7.751
-0.504,-0.830,0.164,6.592,-1.831,-6.348
-0.453,-0.921,0.197,7.874,0.671,-4.150
-0.430,-0.934,0.196,3.906,2.136,-4.944
-0.425,-0.938,0.175,2.747,-3.113,-4.761
-0.499,-0.883,0.169,4.578,0.122,-3.418
-0.513,-0.818,0.172,2.808,2.869,-3.784
-0.471,-0.835,0.172,-0.671,-14.832,-4.211
-0.482,-0.858,0.139,10.498,-2.808,-1.038

-0.480,-0.876,0.135,13.977,-0.671,0.610
-0.453,-0.873,0.161,16.113,5.249,-0.610
-0.493,-0.863,0.173,18.372,6.470,-1.465
-0.500,-0.874,0.135,14.832,-0.793,-1.648
-0.479,-0.895,0.135,20.386,0.427,-0.977
-0.508,-0.882,0.150,23.315,6.042,-2.991
-0.500,-0.857,0.140,20.630,3.479,-5.981
-0.474,-0.845,0.120,17.578,-3.357,-1.038
-0.500,-0.867,0.110,20.386,-2.625,1.648
-0.495,-0.913,0.135,20.203,-1.526,-1.221
-0.505,-0.879,0.100,14.648,-2.930,-2.991
-0.515,-0.886,0.042,10.864,-4.761,2.869
-0.516,-0.869,0.003,19.348,-1.709,6.104
-0.518,-0.863,0.003,22.339,2.991,-0.183
-0.520,-0.878,0.008,29.663,6.287,3.418
-0.496,-0.915,0.035,29.968,6.714,4.028
-0.502,-0.888,0.018,25.391,3.784,1.099
-0.464,-0.866,0.017,13.306,3.479,-1.953
-0.478,-0.844,0.010,-2.991,3.845,-1.709
-0.489,-0.869,0.011,-2.563,1.465,2.197
-0.505,-0.866,0.006,-5.310,0.977,6.104
-0.497,-0.887,0.011,-4.517,1.343,1.831
-0.504,-0.888,0.008,0.061,0.610,3.845
-0.507,-0.889,0.026,-0.183,3.906,2.869
-0.494,-0.881,0.034,-1.770,5.066,2.258
-0.466,-0.906,0.038,-1.404,3.357,2.991
-0.453,-0.966,0.034,0.732,2.319,3.052
-0.513,-0.884,0.012,2.930,1.465,1.221
-0.512,-0.890,0.010,1.953,1.953,-0.183
-0.510,-0.840,0.000,0.610,3.845,-1.343
-0.478,-0.886,0.023,-0.488,1.404,0.122
-0.475,-0.922,0.095,0.427,-8.118,1.831
-0.535,-0.901,-0.049,-0.488,1.099,1.587
-0.479,-0.904,0.014,2.441,6.714,0.793
-0.523,-0.859,-0.008,4.639,0.793,1.221
-0.502,-0.843,0.008,5.493,1.282,1.038
-0.485,-0.898,0.052,4.395,3.540,0.671
-0.494,-0.886,0.048,4.700,3.662,0.000
-0.501,-0.950,0.026,3.601,1.465,-0.977
-0.516,-0.879,-0.021,4.517,2.319,-1.038
-0.519,-0.872,-0.028,3.113,1.526,-1.282
-0.493,-0.876,-0.003,0.427,0.427,1.099
-0.495,-0.888,0.013,0.000,2.991,0.793
-0.490,-0.891,0.021,-0.122,1.404,0.305
-0.501,-0.886,0.012,1.709,1.770,0.061
-0.500,-0.886,0.008,0.000,1.160,-1.221
-0.500,-0.885,0.005,0.732,1.709,0.122
-0.498,-0.884,0.007,1.099,2.380,0.366
-0.498,-0.882,0.007,1.770,0.916,0.671
-0.473,-0.916,0.004,0.488,0.366,-0.977
-0.468,-0.888,-0.013,-0.366,1.465,-0.916
-0.515,-0.851,-0.006,0.488,2.319,1.038
-0.505,-0.888,-0.001,0.000,1.709,0.854
-0.503,-0.888,0.004,0.732,3.540,0.366
-0.500,-0.876,0.005,0.732,3.540,0.061
-0.498,-0.869,0.011,0.610,3.906,1.709
-0.495,-0.867,0.009,-0.122,3.357,3.235
-0.499,-0.880,0.011,2.319,3.601,2.441
-0.500,-0.881,0.006,1.526,2.991,1.343
-0.501,-0.881,0.013,1.465,3.296,1.648
-0.498,-0.883,0.021,2.258,3.845,2.625
-0.498,-0.879,0.012,2.808,3.174,2.380
-0.500,-0.893,0.020,2.380,2.808,-0.183
-0.500,-0.895,0.018,0.488,3.723,-1.953
-0.501,-0.888,0.017,0.305,2.197,-0.305
-0.473,-0.900,0.031,0.916,-1.221,-1.465
-0.481,-0.935,0.040,2.075,0.183,-1.282
-0.515,-0.877,-0.004,1.648,-0.305,0.000
-0.524,-0.821,-0.015,-0.305,1.526,-0.244
-0.452,-0.832,-0.008,1.648,-5.066,0.610
-0.525,-0.864,-0.038,-0.854,-0.732,1.648
-0.482,-0.918,0.020,-1.892,7.812,2.625
-0.480,-0.925,0.029,1.221,1.221,2.502
-0.495,-0.929,0.023,2.930,0.916,1.526
-0.531,-0.859,-0.008,0.000,1.709,1.343
-0.518,-0.829,0.003,1.892,2.502,1.160
-0.521,-0.827,-0.004,3.479,-1.099,1.160
-0.486,-0.879,0.001,1.038,0.671,1.038
-0.470,-0.937,0.015,-0.122,1.770,1.587
-0.469,-0.937,0.024,2.136,1.526,2.502
-0.513,-0.899,0.009,2.930,1.587,1.892
-0.531,-0.834,-0.007,2.502,2.014,0.671
-0.528,-0.834,-0.020,0.610,0.610,0.183
-0.493,-0.842,-0.007,1.648,2.502,0.122
-0.506,-0.887,0.004,2.014,1.953,0.977
-0.504,-0.881,0.000,1.770,1.099,-0.977
-0.501,-0.879,-0.000,0.488,0.610,-0.366
-0.497,-0.881,0.011,0.366,1.526,1.404
-0.501,-0.884,0.009,2.258,0.610,1.953
-0.505,-0.881,0.003,1.526,1.770,0.000
-0.499,-0.870,-0.003,0.916,1.526,0.610
-0.495,-0.880,0.007,3.357,2.380,1.343
-0.509,-0.871,-0.010,2.136,0.977,-1.343
-0.495,-0.882,-0.003,1.526,2.319,-3.723
-0.528,-0.811,-0.058,1.526,4.395,-2.441
-0.526,-0.861,-0.004,2.380,2.747,-0.610
-0.534,-0.854,-0.009,1.892,1.160,-1.099
-0.491,-0.929,0.036,1.465,1.282,-1.099
-0.482,-0.921,0.028,2.136,1.648,-0.916
-0.474,-0.922,0.031,1.221,2.991,-0.549

-0.515,-0.865,-0.012,0.916,3.418,-0.122
-0.535,-0.858,0.008,0.061,1.953,-0.183
-0.520,-0.839,-0.006,0.549,1.038,1.038
-0.512,-0.883,0.022,0.732,1.038,2.502
-0.502,-0.893,0.011,1.343,2.319,1.770
-0.510,-0.895,0.010,1.648,1.953,1.099
-0.508,-0.878,-0.017,0.977,1.709,0.244
-0.524,-0.881,-0.008,-0.793,3.113,-0.610
-0.518,-0.879,-0.001,-0.244,3.906,0.488
-0.517,-0.876,0.008,0.122,3.357,0.427
-0.516,-0.877,0.007,0.427,3.174,0.000
-0.515,-0.872,0.007,0.977,1.343,1.099
-0.513,-0.820,-0.028,2.380,0.366,2.563
-0.499,-0.890,0.020,0.854,-0.061,2.380
-0.510,-0.926,0.034,1.770,0.488,0.732
-0.519,-0.936,0.045,1.831,2.075,0.427
