aX,aY,aZ,gX,gY,gZ
-0.073,0.012,0.962,1.587,1.587,1.404
-0.068,0.010,0.967,1.404,2.014,1.404
-0.066,0.008,0.974,0.916,2.014,1.404
-0.071,0.012,0.971,1.343,1.770,1.282
-0.073,0.015,0.970,0.671,2.136,1.465
-0.071,0.016,0.969,1.221,1.953,1.709
-0.070,0.013,0.963,1.038,1.892,2.075
-0.067,0.008,0.970,0.549,1.953,1.770
-0.028,0.051,0.975,0.854,1.892,1.465
-0.030,0.032,0.971,0.793,1.770,1.404
-0.106,-0.027,0.970,1.038,1.648,1.709
-0.128,-0.000,0.965,1.465,0.916,1.343
-0.071,0.006,0.966,0.916,0.610,1.343
-0.072,0.010,0.961,1.099,0.732,1.221
-0.072,0.010,0.959,1.038,1.343,0.977
-0.072,0.011,0.962,0.854,2.197,0.854
-0.068,0.014,0.973,0.671,1.953,1.160
-0.069,0.012,0.973,0.977,1.709,1.343
-0.072,0.013,0.968,1.038,1.343,1.404
-0.072,0.014,0.967,1.160,1.831,1.587
-0.070,0.010,0.969,0.854,1.709,1.770
-0.071,0.010,0.966,0.854,1.709,1.526
-0.007,0.042,0.964,1.038,1.770,1.465
-0.071,-0.012,0.965,0.793,2.014,1.343
-0.061,-0.005,0.963,1.221,1.465,0.793
-0.123,-0.028,0.958,0.854,1.770,0.916
-0.074,0.018,0.968,1.160,1.526,1.404
-0.074,0.013,0.961,0.977,1.343,1.465
-0.068,0.011,0.973,0.793,2.380,1.282
-0.062,0.009,0.977,0.916,1.953,1.160
-0.072,0.014,0.971,0.793,0.916,0.977
-0.080,0.017,0.956,1.526,1.282,1.160
-0.071,0.009,0.967,1.099,2.197,1.831
-0.066,0.008,0.969,0.916,2.319,1.343
-0.067,0.009,0.971,0.916,1.587,1.282
-0.075,0.015,0.964,1.099,1.709,0.793
-0.064,0.001,0.963,0.854,1.953,1.770
-0.054,0.012,0.966,0.854,1.892,1.770
-0.071,0.007,0.961,1.648,2.075,1.953
-0.072,0.008,0.963,0.732,2.014,1.709
-0.076,0.011,0.968,0.488,2.075,1.709
-0.071,0.010,0.971,1.099,1.953,1.770
-0.072,0.013,0.974,0.854,1.648,1.404
-0.071,0.012,0.966,1.404,1.221,1.465
-0.073,0.010,0.960,1.160,1.587,1.526
-0.069,0.011,0.965,0.854,2.014,1.282
-0.066,0.011,0.965,0.977,2.197,1.221
-0.068,0.015,0.969,0.671,2.258,1.038
-0.075,0.016,0.968,0.916,1.892,1.221
-0.110,-0.009,0.970,0.793,2.197,1.648
-0.095,-0.021,0.959,0.916,2.258,2.075
-0.130,-0.027,0.966,1.160,2.014,2.136
-0.057,0.036,0.976,1.343,1.770,2.014
-0.003,0.046,0.970,1.221,2.136,1.282
-0.012,0.062,0.979,0.977,2.563,1.160
-0.051,0.006,0.965,1.404,1.892,1.587
-0.133,-0.036,0.955,0.977,1.648,1.160
-0.098,0.010,0.972,0.977,2.380,1.587
-0.105,0.003,0.974,1.282,2.258,1.648
-0.026,0.059,0.976,1.038,1.892,1.587
-0.025,0.039,0.967,1.221,1.953,1.709
-0.102,-0.026,0.959,1.465,1.953,1.831
-0.124,-0.025,0.968,1.038,2.075,1.648
-0.130,-0.031,0.967,1.160,2.014,1.770
-0.062,0.035,0.977,0.854,2.014,1.831
-0.006,0.062,0.978,1.038,1.953,1.709
-0.060,-0.001,0.963,0.854,1.709,1.953
-0.048,0.009,0.963,0.977,1.648,1.587
-0.129,-0.039,0.956,1.221,1.831,1.770
-0.075,0.010,0.963,0.793,2.319,1.526
-0.070,0.012,0.971,0.793,2.808,1.953
-0.064,0.011,0.976,1.221,2.014,1.648
-0.067,0.011,0.967,1.221,1.465,1.526
-0.068,0.011,0.966,0.916,1.526,1.648
-0.070,0.010,0.961,0.977,1.709,1.221
-0.068,0.013,0.968,0.671,2.197,1.221
-0.067,0.014,0.970,0.671,2.014,1.282
-0.068,0.013,0.970,0.732,1.831,1.160
-0.069,0.011,0.970,1.160,1.770,1.343
-0.068,0.011,0.969,1.404,1.892,1.282
-0.065,0.012,0.966,0.854,1.770,1.343
-0.130,-0.016,0.974,0.977,1.953,1.404
-0.053,0.039,0.975,1.343,1.831,1.587
-0.059,0.029,0.974,1.099,1.831,1.404
-0.007,0.054,0.973,0.793,1.709,0.793
-0.056,0.009,0.970,0.916,2.014,0.977

-0.131,-0.033,0.963,1.282,1.221,1.343
-0.103,-0.022,0.959,0.854,1.953,1.465
-0.102,0.001,0.972,1.038,1.953,1.892
-0.053,0.025,0.980,0.793,1.831,1.648
-0.064,0.012,0.970,0.916,1.648,1.526
-0.070,0.013,0.965,1.404,1.709,1.160
-0.067,0.015,0.972,0.610,2.136,1.526
-0.068,0.015,0.967,1.282,1.709,1.770
-0.069,0.016,0.968,0.916,1.953,1.709
-0.068,0.016,0.973,0.793,1.892,1.953
-0.066,0.014,0.971,1.160,1.770,2.014
-0.068,0.009,0.971,0.488,1.831,2.075
-0.067,0.008,0.965,0.854,1.709,1.648
-0.082,0.004,0.968,0.427,1.953,1.099
-0.094,-0.025,0.965,0.610,2.014,1.099
-0.129,-0.017,0.978,0.610,1.526,1.831
-0.050,0.045,0.983,1.221,0.977,1.770
-0.067,0.020,0.973,0.977,0.793,1.404
-0.070,0.016,0.960,0.977,1.160,1.343
-0.066,0.012,0.966,0.671,1.648,1.282
-0.066,0.012,0.970,0.549,1.587,0.793
-0.067,0.014,0.968,1.160,1.282,1.160
-0.071,0.016,0.964,0.671,1.587,1.221
-0.072,0.016,0.970,0.916,1.770,1.526
-0.068,0.014,0.973,1.221,1.587,2.075
-0.068,0.013,0.969,0.977,1.221,1.770
-0.072,0.011,0.965,1.160,1.282,1.465
-0.071,0.010,0.965,1.465,1.709,1.404
-0.105,-0.032,0.967,0.793,2.014,1.343
-0.121,-0.009,0.971,1.038,1.648,0.671
-0.039,0.060,0.978,1.221,1.831,1.282
-0.044,0.046,0.972,1.343,1.099,1.160
-0.069,0.015,0.970,0.977,2.014,1.709
-0.063,0.013,0.971,0.916,2.014,1.404
-0.067,0.012,0.974,1.099,1.465,1.221
-0.076,0.017,0.966,0.977,1.099,1.526
-0.077,0.014,0.964,1.160,1.770,1.526
-0.067,0.010,0.970,0.916,2.075,1.770
-0.063,0.010,0.974,1.038,1.587,1.526
-0.072,0.013,0.972,0.610,1.282,1.343
-0.078,0.016,0.966,1.038,1.404,1.404
-0.018,0.040,0.962,0.793,1.648,1.831
-0.094,-0.025,0.961,0.977,2.014,1.953
-0.077,0.004,0.963,0.916,1.831,1.343
-0.077,0.012,0.966,0.610,2.075,1.526
-0.076,0.015,0.972,0.793,2.319,1.343
-0.070,0.017,0.977,0.916,1.892,1.526
-0.070,0.012,0.968,0.977,1.099,1.648
-0.072,0.012,0.963,0.854,1.282,1.465
-0.073,0.010,0.964,0.916,1.587,1.343
-0.071,0.013,0.969,0.671,1.465,1.099
-0.071,0.011,0.963,1.038,1.648,1.038
-0.074,0.014,0.963,0.793,1.953,0.854
-0.072,0.018,0.967,0.610,2.197,1.160
-0.040,0.033,0.968,1.160,2.075,1.343
-0.082,-0.013,0.959,0.854,1.648,1.648
-0.068,0.003,0.961,0.732,2.075,1.587
-0.067,0.010,0.966,0.977,2.014,1.404
-0.078,0.019,0.971,1.160,2.380,1.648
-0.073,0.017,0.973,0.793,1.831,2.258
-0.074,0.011,0.964,1.282,1.526,1.770
-0.068,0.010,0.970,0.977,2.441,2.014
-0.062,0.012,0.974,0.671,1.953,0.977
-0.069,0.016,0.956,-0.488,0.366,0.732
-0.087,0.029,0.967,-0.244,1.587,0.793
-0.071,0.019,0.962,3.601,2.930,2.136
-0.067,0.018,0.975,-0.427,2.258,2.747
-0.065,0.006,0.969,1.953,2.014,2.136
-0.068,0.011,0.967,0.488,2.502,1.648
-0.071,0.013,0.966,1.404,2.502,1.465
-0.073,0.013,0.967,0.854,2.869,1.648
-0.067,0.011,0.973,1.465,2.441,1.221
-0.075,0.015,0.970,1.038,1.953,1.099
-0.075,0.017,0.966,1.404,2.136,1.343
-0.066,0.014,0.973,0.977,2.380,1.587
-0.065,0.014,0.975,0.977,1.770,1.282
-0.067,0.012,0.965,1.343,1.587,1.282
-0.071,0.015,0.964,0.610,1.709,1.282
-0.071,0.017,0.968,0.916,2.014,1.160
-0.070,0.015,0.970,1.038,2.014,1.709
-0.070,0.015,0.969,1.099,1.709,1.587
-0.069,0.010,0.967,0.977,1.953,1.831
-0.067,0.010,0.972,0.732,1.953,1.282
-0.068,0.016,0.971,1.221,1.709,1.343
-0.070,0.016,0.965,1.038,1.343,1.404
-0.078,0.018,0.962,0.977,1.953,1.221
-0.070,0.016,0.970,0.916,2.380,1.770
-0.062,0.008,0.974,1.099,2.014,1.831
-0.067,0.007,0.968,1.343,2.014,1.587
-0.065,0.011,0.968,0.916,1.892,1.282
-0.074,0.013,0.965,1.282,1.953,0.793
-0.071,0.011,0.969,1.343,2.258,0.854
-0.068,0.017,0.970,1.282,2.319,0.488
-0.065,0.021,0.975,0.916,1.892,0.977
-0.067,0.018,0.976,1.343,1.526,1.465
-0.069,0.013,0.964,1.160,1.404,1.648
-0.067,0.017,0.966,0.549,2.075,1.709
-0.068,0.015,0.970,0.854,2.075,2.014
-0.073,0.018,0.961,-1.953,0.977,0.671
-0.078,0.021,0.976,3.662,3.296,2.014

-0.068,0.015,0.965,1.038,2.502,2.319
-0.064,0.011,0.973,1.709,1.526,2.441
-0.067,0.005,0.964,1.343,1.892,2.075
-0.072,0.011,0.965,0.732,2.014,1.648
-0.071,0.012,0.970,0.916,2.502,1.648
-0.068,0.013,0.974,1.465,1.953,1.160
-0.069,0.012,0.973,1.404,1.709,1.282
-0.068,0.016,0.970,1.282,1.343,1.343
-0.068,0.014,0.966,1.099,1.404,1.099
-0.068,0.016,0.966,0.671,1.709,0.977
-0.070,0.018,0.964,1.038,1.648,1.282
-0.074,0.018,0.968,0.488,2.258,1.770
-0.069,0.015,0.974,0.793,2.075,2.075
-0.068,0.012,0.974,0.732,1.709,2.075
-0.071,0.008,0.968,0.854,1.526,1.587
-0.066,0.007,0.971,0.671,1.770,1.404
-0.064,0.010,0.977,0.977,1.526,0.916
-0.069,0.016,0.971,0.916,0.549,0.610
-0.074,0.020,0.962,0.732,0.671,0.610
-0.073,0.013,0.957,0.793,1.221,0.488
-0.071,0.022,0.974,0.366,2.075,1.038
-0.069,0.018,0.969,1.160,1.099,1.465
-0.073,0.014,0.966,0.732,1.770,1.282
-0.065,0.018,0.975,0.793,2.075,1.221
-0.065,0.017,0.975,0.916,1.587,1.343
-0.075,0.017,0.968,0.854,0.977,1.587
-0.059,-0.003,0.955,0.305,0.366,1.709
-0.081,0.022,0.966,-2.625,3.174,1.038
-0.065,0.014,0.969,5.310,3.296,2.014
-0.075,0.027,0.974,-1.282,2.075,2.380
-0.075,0.017,0.967,2.136,1.892,2.441
-0.072,0.012,0.965,0.793,1.892,2.563
-0.068,0.008,0.967,1.343,2.075,2.625
-0.068,0.009,0.968,0.854,1.953,1.282
-0.073,0.015,0.971,0.549,1.648,0.732
-0.075,0.018,0.973,0.732,1.343,0.366
-0.075,0.022,0.971,0.671,1.282,0.671
-0.071,0.019,0.972,0.732,0.854,1.160
-0.069,0.016,0.966,0.793,0.793,1.099
-0.071,0.016,0.965,0.549,0.671,0.916
-0.074,0.015,0.960,0.977,0.854,0.488
-0.078,0.024,0.962,1.099,1.343,0.427
-0.079,0.026,0.964,0.916,1.160,0.854
-0.077,0.027,0.966,1.099,1.648,1.587
-0.078,0.020,0.971,0.854,1.953,2.075
-0.069,0.013,0.974,1.038,1.953,1.953
-0.067,0.011,0.969,1.099,1.648,1.831
-0.076,0.015,0.958,0.854,1.465,1.099
-0.081,0.021,0.953,1.343,2.563,0.916
-0.069,0.017,0.970,0.793,3.174,1.221
-0.071,0.021,0.982,0.732,2.808,1.221
-0.072,0.022,0.982,0.916,1.587,1.587
-0.075,0.020,0.963,1.587,0.793,1.404
-0.073,0.019,0.958,1.099,1.709,1.770
-0.069,0.018,0.959,0.732,2.380,1.648
-0.076,0.020,0.964,0.488,2.563,1.892
-0.079,0.018,0.968,0.732,3.235,2.136
-0.066,0.009,0.981,0.610,3.052,2.136
-0.060,-0.000,0.979,0.732,1.892,1.587
-0.064,0.004,0.980,0.244,1.038,-15.442
-0.072,0.022,0.972,1.038,0.305,-0.977
-0.073,0.032,0.968,1.282,0.427,-0.305
-0.074,0.038,0.961,1.343,0.427,0.549
-0.075,0.034,0.957,1.404,0.610,1.282
-0.088,0.037,0.957,0.977,1.038,2.319
-0.091,0.029,0.958,1.648,2.502,4.150
-0.083,0.018,0.970,1.465,2.563,5.127
-0.114,0.029,0.953,-12.390,-0.549,4.883
-0.048,0.006,1.012,3.723,6.226,3.418
-0.112,-0.015,1.010,8.789,4.272,-1.038
-0.048,0.059,0.983,-0.977,-1.953,1.160
-0.085,0.018,0.946,2.869,-1.282,0.000
-0.076,0.009,0.934,1.526,2.014,0.916
-0.069,0.014,0.961,1.343,2.991,0.488
-0.071,0.013,0.971,2.136,3.540,0.427
-0.074,0.022,0.976,2.258,2.808,0.366
-0.072,0.027,0.984,2.075,1.953,1.099
-0.071,0.020,0.974,2.258,1.404,1.709
-0.068,0.012,0.969,1.160,1.648,2.258
-0.064,0.004,0.962,0.732,1.892,1.831
-0.072,0.011,0.967,0.244,2.563,1.160
-0.075,0.016,0.967,0.671,1.587,1.709
-0.084,0.016,0.963,0.977,1.892,1.404
-0.074,0.015,0.976,1.099,2.625,2.258
-0.064,0.011,0.980,1.282,2.075,2.075
-0.071,0.015,0.976,1.099,0.977,1.648
-0.142,0.064,0.952,-12.573,-3.967,-0.488
-0.067,0.020,0.977,10.498,5.188,2.075
-0.050,-0.010,0.992,4.822,4.700,2.258
-0.137,-0.028,0.971,-1.221,15.320,1.831
-0.077,0.005,0.955,2.747,1.709,1.343
-0.069,0.013,0.974,0.488,2.075,1.587
-0.071,0.011,0.965,1.770,1.709,0.977
-0.098,0.031,0.909,-5.859,-1.526,-0.916
-0.087,0.040,0.994,2.502,4.272,-0.122
-0.086,0.000,0.986,2.747,3.540,3.235
-0.093,-0.009,0.984,-0.977,0.732,2.625
-0.076,0.003,0.960,3.418,0.610,2.014
-0.070,0.003,0.957,0.427,1.404,1.892
-0.069,0.010,0.952,1.953,1.648,1.038

-0.074,0.012,0.960,1.038,2.686,0.366
-0.073,0.020,0.978,1.038,2.502,0.488
-0.085,0.038,0.982,-3.601,1.404,-0.122
-0.070,0.020,0.984,4.456,2.686,1.160
-0.058,0.045,0.976,1.282,1.526,2.808
-0.020,0.052,0.968,1.038,0.916,2.380
-0.069,0.008,0.959,1.526,1.526,2.258
-0.062,0.009,0.966,0.916,1.831,1.709
-0.068,0.009,0.968,1.099,1.892,0.977
-0.072,0.017,0.973,0.977,1.831,0.916
-0.093,0.024,0.935,-5.920,1.709,0.061
-0.075,0.022,0.986,5.066,2.930,1.587
-0.117,-0.007,0.995,2.747,2.991,2.991
-0.050,0.053,0.980,-0.183,-0.427,2.014
-0.072,0.006,0.965,2.136,0.732,2.075
-0.063,0.001,0.967,0.793,1.099,1.709
-0.062,0.009,0.970,1.282,0.793,0.549
-0.066,0.005,0.901,0.244,0.000,0.061
-0.085,0.033,0.963,-3.784,3.723,0.244
-0.066,0.014,0.967,3.174,4.700,1.404
-0.053,0.013,0.992,-0.305,2.625,1.587
-0.142,-0.021,0.974,2.136,1.221,1.038
-0.113,0.023,0.973,0.977,1.099,2.075
-0.022,0.066,0.971,1.404,1.038,2.930
-0.018,0.054,0.970,1.221,1.892,2.441
-0.017,0.030,0.963,0.366,1.953,1.587
-0.106,-0.027,0.956,0.549,2.441,0.732
-0.135,-0.013,0.976,0.183,2.319,1.221
-0.139,-0.014,0.974,0.977,1.587,1.709
-0.066,0.044,0.978,1.038,1.038,1.831
-0.010,0.062,0.967,0.977,1.038,1.831
-0.003,0.061,0.971,0.549,1.587,1.465
-0.048,0.010,0.965,0.793,1.648,0.977
-0.133,-0.031,0.958,0.793,1.709,0.732
-0.129,-0.025,0.961,0.488,2.075,0.977
-0.118,0.007,0.975,0.793,1.770,1.282
-0.030,0.063,0.981,0.793,1.221,1.404
-0.039,0.058,0.971,1.343,1.099,1.343
-0.010,0.052,0.967,0.793,1.587,1.221
-0.091,-0.011,0.959,1.038,1.953,1.526
-0.074,-0.006,0.964,0.977,2.136,1.404
-0.144,-0.023,0.963,0.977,1.892,1.343
-0.085,0.040,0.976,1.160,2.014,1.648
-0.010,0.069,0.977,0.916,1.221,1.831
-0.014,0.067,0.973,1.038,2.075,1.587
-0.032,0.028,0.969,0.488,2.502,1.282
-0.122,-0.024,0.969,0.366,1.770,1.465
-0.125,0.004,0.966,1.465,0.977,1.892
-0.038,0.062,0.971,1.282,1.587,1.648
-0.040,0.054,0.976,1.038,1.831,1.648
-0.005,0.056,0.972,0.671,1.709,1.282
-0.088,-0.004,0.958,1.160,1.648,1.404
-0.144,-0.018,0.959,1.160,2.075,1.831
-0.144,-0.024,0.959,0.671,1.953,2.197
-0.082,0.033,0.973,1.038,2.197,2.319
-0.007,0.068,0.974,0.977,1.892,1.831
-0.047,0.023,0.962,0.732,2.075,1.343
-0.134,-0.026,0.964,0.854,2.625,1.709
-0.122,-0.022,0.969,1.160,2.319,1.831
-0.125,0.000,0.968,1.465,1.526,2.014
-0.038,0.062,0.972,1.099,1.770,1.831
-0.018,0.057,0.971,1.953,2.258,1.221
-0.006,0.063,0.980,2.747,2.563,1.770
-0.076,-0.010,0.958,0.610,1.282,1.892
-0.135,-0.028,0.956,0.793,1.648,1.282
-0.072,0.012,0.959,1.160,2.319,1.404
-0.070,0.019,0.974,0.854,2.747,1.648
-0.070,0.019,0.973,1.282,2.136,1.709
-0.068,0.021,0.977,1.099,1.709,1.770
-0.070,0.017,0.967,1.282,1.160,1.282
-0.079,0.022,0.965,1.160,1.465,1.465
-0.078,0.022,0.960,1.465,1.770,1.831
-0.071,0.017,0.965,1.038,2.563,2.075
-0.062,0.016,0.983,0.793,2.563,2.319
-0.066,0.017,0.975,1.526,1.587,1.770
-0.078,0.021,0.967,1.587,1.282,1.709
-0.063,-0.001,0.943,1.770,1.831,2.075
-0.077,0.024,0.999,-2.563,4.089,1.709
-0.059,0.001,0.968,3.662,3.174,1.587
-0.129,-0.024,0.987,1.160,1.709,0.488
-0.087,0.028,0.973,2.502,1.526,0.061
-0.013,0.074,0.979,1.099,1.770,0.488
-0.013,0.070,0.973,1.587,1.953,1.770
-0.026,0.028,0.965,1.160,1.892,1.831
-0.118,-0.027,0.955,1.099,1.953,1.343
-0.110,-0.026,0.962,0.916,2.747,1.587
-0.128,-0.011,0.976,1.343,2.686,2.014
-0.043,0.049,0.986,0.793,1.953,1.831
-0.009,0.054,0.975,1.099,1.831,1.953
-0.007,0.058,0.973,0.916,1.404,1.770
-0.072,-0.001,0.962,0.671,1.404,1.282
-0.137,-0.027,0.956,0.916,1.526,1.343
-0.130,-0.031,0.958,1.038,2.014,1.465
-0.094,0.015,0.966,1.160,2.380,1.282
-0.019,0.072,0.980,0.183,2.686,0.916
-0.033,0.037,0.972,1.343,2.380,1.404
-0.116,-0.020,0.961,1.282,2.319,1.709
-0.101,-0.021,0.969,1.160,2.075,1.709
-0.121,-0.021,0.968,1.404,1.404,1.709
-0.046,0.045,0.973,1.160,1.831,1.099

-0.007,0.061,0.979,0.977,2.075,0.977
-0.013,0.067,0.974,2.686,1.221,1.038
-0.068,0.005,0.960,1.831,1.770,1.770
-0.128,-0.033,0.961,0.671,1.587,2.258
-0.064,0.013,0.966,1.770,2.014,1.465
-0.071,0.015,0.961,1.770,2.441,1.404
-0.068,0.017,0.970,1.587,2.625,1.465
-0.069,0.020,0.974,1.282,2.502,1.587
-0.074,0.022,0.970,1.404,2.686,2.319
-0.075,0.018,0.970,1.160,2.808,2.686
-0.068,0.017,0.979,0.977,3.052,3.113
-0.065,0.010,0.983,2.380,2.258,3.479
-0.058,-0.001,0.973,1.099,1.770,2.930
-0.024,-0.029,0.969,0.427,0.854,2.075
-0.082,0.015,0.969,-2.869,0.977,-0.793
-0.079,0.019,0.966,1.831,2.197,1.282
-0.065,0.032,0.983,0.183,1.892,2.380
-0.079,0.036,0.985,1.526,0.732,1.465
-0.009,0.065,0.967,1.770,0.488,0.916
-0.048,0.014,0.950,0.671,1.282,1.343
-0.033,0.020,0.963,1.038,2.197,1.770
-0.117,-0.032,0.958,2.197,2.502,2.319
-0.113,-0.006,0.968,0.122,2.380,2.319
-0.031,-0.008,0.963,0.854,2.136,1.221
-0.037,0.057,0.983,0.244,2.075,1.465
-0.008,0.054,0.977,1.038,1.953,1.221
-0.085,-0.007,0.968,1.160,1.831,1.648
-0.071,-0.007,0.969,1.526,1.465,1.648
-0.128,-0.039,0.966,1.038,0.671,1.648
-0.083,0.024,0.975,1.221,0.671,0.916
-0.004,0.064,0.972,1.404,0.366,0.916
-0.015,0.064,0.964,1.282,1.160,0.366
-0.035,0.031,0.968,0.977,2.625,0.610
-0.122,-0.014,0.976,2.563,2.686,1.343
-0.110,-0.018,0.970,1.465,0.854,1.343
-0.073,0.008,0.964,0.244,0.854,1.282
-0.064,-0.000,0.962,1.160,1.709,0.977
-0.062,0.005,0.977,-0.671,1.892,-0.366
-0.065,0.008,0.979,0.305,1.221,-1.038
-0.076,0.022,0.975,0.488,0.488,-1.038
-0.079,0.027,0.974,1.099,0.061,-0.305
-0.081,0.029,0.962,1.831,-0.183,0.732
-0.078,0.023,0.957,1.953,0.549,1.831
-0.096,0.039,0.974,-14.954,3.967,2.686
-0.059,0.027,0.982,2.991,4.272,3.235
-0.045,0.008,1.003,2.136,3.540,2.380
-0.020,0.068,0.999,3.418,-0.610,0.977
-0.026,0.064,0.943,3.540,1.099,1.099
-0.040,0.014,0.923,1.709,3.235,1.526
-0.100,-0.038,0.932,0.244,5.554,1.465
-0.098,0.005,0.957,-5.981,6.287,0.305
-0.075,0.036,0.975,-4.456,6.531,0.427
-0.068,0.027,0.981,-3.052,6.104,2.014
-0.066,0.020,0.984,-2.380,5.615,2.258
-0.056,0.007,0.985,1.465,4.150,0.610
-0.056,-0.000,0.977,1.465,2.808,-0.916
-0.072,0.014,0.978,1.709,2.563,-2.319
-0.068,0.025,0.981,2.686,1.709,-2.502
-0.057,0.031,0.986,1.953,0.916,-2.991
-0.044,0.039,0.998,2.441,-0.610,-2.258
-0.045,0.031,0.989,2.563,-2.380,-2.869
-0.073,0.044,0.961,2.075,-2.747,-2.136
-0.105,0.009,0.925,1.831,-3.052,-2.136
-0.077,0.035,0.973,2.869,2.258,1.526
0.004,0.071,0.970,5.798,3.601,5.005
-0.013,0.052,0.955,2.075,1.160,3.662
-0.083,0.015,0.929,2.747,1.831,4.089
-0.073,0.017,0.949,1.038,4.089,4.089
-0.056,0.012,0.978,0.183,5.005,3.052
-0.052,0.012,0.990,0.366,2.991,1.831
-0.064,0.011,0.980,0.916,1.526,0.977
-0.070,0.013,0.975,0.916,0.854,0.671
-0.065,0.022,0.976,1.892,0.977,0.793
-0.062,0.025,0.972,2.075,0.488,0.732
-0.038,0.033,0.898,2.319,0.305,0.916
-0.072,0.079,0.966,-5.981,4.700,0.732
-0.031,0.017,0.979,5.798,4.639,4.272
-0.113,-0.023,0.983,-1.160,1.709,3.113
-0.072,0.006,0.964,2.502,1.221,1.892
-0.070,0.005,0.960,1.526,2.686,2.136
-0.061,0.013,0.976,1.343,2.502,1.709
-0.061,0.013,0.979,1.526,1.953,1.465
-0.060,0.014,0.983,1.587,1.038,1.465
-0.083,0.008,0.946,-8.789,3.296,-0.061
-0.049,0.016,0.974,1.648,4.639,0.793
-0.074,-0.004,0.999,2.014,4.578,2.136
-0.017,0.069,0.997,-0.305,1.038,-0.061
-0.049,0.075,0.972,1.526,1.282,0.488
-0.010,0.058,0.971,0.916,1.587,2.319
-0.081,-0.011,0.959,1.465,1.709,2.991
-0.065,-0.009,0.961,0.671,1.953,2.563
-0.128,-0.022,0.958,0.977,2.319,1.770
-0.066,0.035,0.971,0.671,2.563,1.404
0.004,0.067,0.978,0.793,2.563,1.892
-0.042,0.022,0.974,0.732,2.197,2.197
-0.030,0.029,0.971,0.732,2.014,2.380
-0.117,-0.026,0.960,1.099,1.709,2.380
-0.105,0.001,0.967,0.610,1.770,2.197
-0.019,0.058,0.970,0.732,2.014,1.160
-0.034,0.061,0.972,0.854,2.563,1.343

-0.001,0.058,0.982,0.244,2.869,1.892
-0.082,-0.002,0.980,0.732,1.892,2.075
-0.131,-0.017,0.969,1.221,1.038,1.709
-0.137,-0.019,0.957,1.160,0.793,1.343
-0.074,0.033,0.962,1.160,1.404,1.282
0.009,0.066,0.976,1.404,1.831,0.854
-0.028,0.019,0.985,2.625,1.892,0.793
-0.019,0.032,0.983,4.089,0.183,0.366
-0.139,-0.003,0.948,2.747,-0.366,0.244
-0.133,0.020,0.945,1.038,0.916,2.930
-0.051,0.012,0.958,1.099,2.869,3.662
-0.049,0.006,0.961,0.610,3.235,2.808
-0.050,0.010,0.969,0.549,3.723,1.953
-0.052,0.012,0.976,0.732,3.113,0.854
-0.065,0.018,0.981,0.854,2.563,0.305
-0.063,0.025,0.980,1.404,1.587,0.854
-0.068,0.023,0.969,1.160,0.549,0.732
-0.060,0.020,0.962,0.916,1.038,1.160
-0.042,-0.003,0.977,0.916,1.404,0.977
-0.064,0.017,0.952,-7.324,-1.892,2.563
-0.074,0.037,0.963,-0.610,1.221,1.404
-0.077,0.048,0.988,7.141,6.226,-0.610
-0.071,0.029,0.977,4.578,3.601,3.662
-0.055,0.022,0.987,0.061,1.221,5.432
-0.053,0.008,0.965,2.319,0.549,3.845
-0.058,0.008,0.960,0.122,1.892,2.502
-0.060,0.005,0.957,1.099,2.441,1.831
-0.060,0.008,0.965,0.366,3.235,1.099
-0.061,0.012,0.978,0.427,2.563,0.244
-0.066,0.021,0.983,0.977,1.892,-0.061
-0.066,0.028,0.981,1.099,1.038,0.793
-0.064,0.024,0.966,1.343,0.610,1.038
-0.060,0.024,0.970,0.366,0.854,1.343
-0.058,0.021,0.965,0.854,1.038,1.343
-0.061,0.021,0.960,0.305,1.404,1.343
-0.061,0.022,0.962,0.122,1.648,1.465
-0.061,0.023,0.965,0.061,1.953,1.465
-0.067,0.026,0.962,0.305,2.075,1.648
-0.065,0.022,0.966,0.183,2.625,1.831
-0.062,0.015,0.970,0.549,2.625,1.709
-0.061,0.013,0.977,-0.366,3.235,0.854
-0.056,0.010,0.981,-0.061,2.258,0.061
-0.053,0.009,0.971,-0.183,1.709,-1.221
-0.065,0.025,0.969,-0.977,1.831,-1.892
-0.063,0.038,0.960,0.061,2.136,-1.221
-0.062,0.037,0.956,0.183,2.319,-1.770
-0.060,0.036,0.967,0.610,3.357,-1.831
-0.054,0.038,0.975,1.465,4.211,-1.709
-0.055,0.041,0.976,3.174,4.211,-1.160
-0.057,0.040,0.974,2.319,3.540,0.061
-0.064,0.033,0.967,1.709,1.831,1.221
-0.054,0.016,0.961,1.099,1.953,1.343
-0.055,0.029,0.944,8.362,-3.906,-1.831
-0.075,0.009,0.940,5.066,-0.671,-0.305
-0.076,0.024,0.982,-4.211,10.498,7.507
-0.041,0.039,1.029,2.563,6.104,3.784
-0.054,0.034,0.990,2.991,0.305,3.601
-0.065,0.029,0.956,0.793,-2.502,5.188
-0.054,0.021,0.934,1.221,-1.038,4.211
-0.017,0.009,0.943,-0.244,2.319,2.686
-0.062,-0.027,0.965,0.427,3.845,1.770
-0.041,0.003,0.976,0.977,3.052,0.610
-0.055,0.020,0.980,1.038,1.282,-0.977
-0.065,0.034,0.977,1.160,0.977,-1.465
-0.065,0.040,0.974,2.014,1.099,-0.305
-0.058,0.037,0.974,1.831,1.343,0.916
